event_id,event_start,event_end,event_total_mm,peak_1hr_mm,duration_hours,wet_hours,avg_intensity,peak_ratio,rain_72h_prior,typhoon_season,cluster_id,PC1,PC2
4084,2018-12-22 06:00:00,2018-12-24 03:00:00,167.661,15.67,46,41,4.0893,0.0935,77.882,0,1,1.417963141572948,1.5268698837485046
4087,2018-12-27 03:00:00,2018-12-30 00:00:00,445.131,38.562,70,63,7.0656,0.0866,4.047,0,2,6.51814066733942,-0.7755256226581144
4088,2018-12-30 17:00:00,2018-12-31 11:00:00,100.719,25.56,19,14,7.1942,0.2538,421.012,0,3,1.9830087099917637,12.248005435235942
4093,2019-01-20 02:00:00,2019-01-21 16:00:00,79.054,12.27,39,31,2.5501,0.1552,0.0,0,0,-0.0408484230404917,-0.8460402367244797
4095,2019-01-23 21:00:00,2019-01-25 02:00:00,92.459,11.678,30,24,3.8525,0.1263,53.787,0,1,0.2452923887027032,0.8245014858429791
4107,2019-04-10 00:00:00,2019-04-10 19:00:00,35.18,8.156,20,15,2.3453,0.2318,17.978,0,0,-0.9655266564436475,-0.2491712631245745
4110,2019-05-06 16:00:00,2019-05-07 11:00:00,21.177,4.462,20,12,1.7648,0.2107,5.757,0,0,-1.4936053645384628,-0.6420325265145457
4114,2019-05-09 08:00:00,2019-05-09 22:00:00,36.359,17.117,15,5,7.2718,0.4708,23.973,0,1,0.5692599413446439,0.0713280833920453
4119,2019-05-21 20:00:00,2019-05-22 17:00:00,21.543,9.358,22,9,2.3937,0.4344,3.455,0,0,-1.066199506523465,-0.6470161327135721
4122,2019-05-24 08:00:00,2019-05-26 03:00:00,25.908,3.431,44,28,0.9253,0.1324,34.881,0,1,-1.505177875754812,0.1916429952890321
4143,2019-06-23 09:00:00,2019-06-25 15:00:00,44.691,7.13,55,36,1.2414,0.1595,1.111,1,0,-0.9214740331117396,-0.8499951658495613
4144,2019-06-25 19:00:00,2019-06-28 05:00:00,55.002,5.128,59,41,1.3415,0.0932,44.691,1,1,-0.9096736043191218,0.4644875737698038
4146,2019-06-29 15:00:00,2019-07-02 09:00:00,114.834,8.693,67,60,1.9139,0.0757,61.332,1,1,0.0943587887234581,0.958945784212186
4157,2019-07-13 06:00:00,2019-07-17 23:00:00,111.567,5.14,114,94,1.1869,0.0461,9.706,1,0,-0.0573404303003548,-0.7183498677851665
4159,2019-07-21 21:00:00,2019-07-22 10:00:00,46.303,10.341,14,9,5.1448,0.2233,0.464,1,0,-0.1869818391745402,-0.7496844523508155
4161,2019-07-23 10:00:00,2019-07-24 00:00:00,25.572,6.776,15,8,3.1965,0.265,50.478,1,1,-1.0452868059559388,0.774176565407541
4163,2019-07-26 13:00:00,2019-07-27 15:00:00,21.976,4.279,27,14,1.5697,0.1947,14.352,1,0,-1.4864308048360393,-0.3932540369351515
4170,2019-08-01 15:00:00,2019-08-03 12:00:00,47.09,3.95,46,36,1.3081,0.0839,9.491,1,0,-1.1635771415235308,-0.604815843555325
4171,2019-08-03 17:00:00,2019-08-08 01:00:00,79.145,3.864,105,79,1.0018,0.0488,50.129,1,1,-0.5464179217283688,0.5443834304509096
4175,2019-08-20 02:00:00,2019-08-23 16:00:00,132.139,5.354,87,69,1.9151,0.0405,0.134,1,1,0.1203407324571296,-0.9755626438079784
4176,2019-08-26 06:00:00,2019-08-27 23:00:00,55.844,7.039,42,26,2.1478,0.126,3.394,1,0,-0.7189365905710257,-0.7632526050684665
4179,2019-08-30 18:00:00,2019-08-31 23:00:00,39.49,7.911,30,18,2.1939,0.2003,2.521,1,0,-0.8990372025231479,-0.7494162955070056
4188,2019-09-10 06:00:00,2019-09-15 04:00:00,94.474,6.544,119,78,1.2112,0.0693,0.44,1,0,-0.0763721503062858,-0.995894961029897
4189,2019-09-15 07:00:00,2019-09-18 01:00:00,41.041,4.591,67,49,0.8376,0.1119,26.805,1,0,-1.1372895567312111,-0.0956441953615246
4204,2019-10-08 11:00:00,2019-10-09 22:00:00,29.167,5.439,36,21,1.3889,0.1865,1.697,1,0,-1.3028249427755534,-0.7981465672702189
4210,2019-10-26 17:00:00,2019-10-28 12:00:00,153.773,17.081,44,35,4.3935,0.1111,0.0,1,1,1.4351237879874923,-0.8534421030632255
4211,2019-10-28 17:00:00,2019-10-29 08:00:00,22.672,4.371,16,11,2.0611,0.1928,153.773,1,3,-1.4342842994531797,3.920396594947961
4214,2019-10-30 10:00:00,2019-11-02 02:00:00,88.947,10.384,65,39,2.2807,0.1167,122.262,1,3,0.0376538944300602,2.863944364827645
4222,2019-11-11 04:00:00,2019-11-15 04:00:00,106.567,7.148,97,69,1.5444,0.0671,5.256,1,1,0.0104388005121921,-0.8165530548205607
4226,2019-11-21 19:00:00,2019-11-22 11:00:00,20.859,3.528,17,10,2.0859,0.1691,0.0,1,0,-1.510395084414539,-0.8232700719712756
4234,2019-12-01 14:00:00,2019-12-03 21:00:00,221.918,34.918,56,40,5.548,0.1573,0.175,0,2,3.769755564464154,-0.814766135961249
4239,2019-12-07 20:00:00,2019-12-08 13:00:00,49.752,7.985,18,13,3.8271,0.1605,0.714,0,0,-0.543416544417227,-0.782831602962246
4247,2019-12-24 05:00:00,2019-12-25 20:00:00,70.208,14.559,40,28,2.5074,0.2074,0.983,0,1,0.0365737082575891,-0.7971093507293322
4259,2020-01-15 18:00:00,2020-01-17 01:00:00,34.948,8.082,32,17,2.0558,0.2313,0.183,0,0,-0.9552285899296656,-0.8169855414917215
4262,2020-01-23 20:00:00,2020-01-25 10:00:00,108.154,13.113,39,27,4.0057,0.1212,0.0,0,1,0.5878090295491346,-0.8448378820484914
4265,2020-02-06 17:00:00,2020-02-07 04:00:00,25.151,13.546,12,7,3.593,0.5386,5.561,0,0,-0.5767474795345808,-0.522593306971321
4273,2020-03-05 16:00:00,2020-03-08 00:00:00,160.586,16.903,57,36,4.4607,0.1053,0.238,0,1,1.5801515974916391,-0.8671507743460756
4286,2020-05-03 02:00:00,2020-05-03 11:00:00,31.615,17.85,10,5,6.323,0.5646,15.414,0,1,0.3279898964686735,-0.1716929621076632
4289,2020-05-14 02:00:00,2020-05-16 01:00:00,240.891,35.406,48,37,6.5106,0.147,0.0,0,2,4.121705347301531,-0.8058586628920203
4297,2020-06-09 11:00:00,2020-06-14 12:00:00,130.729,6.849,122,92,1.421,0.0524,0.183,1,1,0.3468718009380424,-1.02015952610896
4316,2020-07-12 03:00:00,2020-07-13 15:00:00,26.909,5.256,37,17,1.5829,0.1953,0.299,1,0,-1.298986090891546,-0.838361102264187
4324,2020-07-20 23:00:00,2020-07-21 22:00:00,29.015,4.102,24,15,1.9343,0.1414,2.271,1,0,-1.3617784294536084,-0.7715959023663749
4331,2020-07-27 11:00:00,2020-07-29 19:00:00,115.211,9.731,57,48,2.4002,0.0845,4.572,1,1,0.2027989307671273,-0.7654923430439746
4332,2020-07-30 05:00:00,2020-08-02 08:00:00,42.412,4.633,76,48,0.8836,0.1092,115.211,1,3,-1.0471496637152051,2.6142035589735397
4335,2020-08-04 01:00:00,2020-08-06 01:00:00,45.265,6.507,49,31,1.4602,0.1438,17.111,1,0,-0.9534180395899208,-0.3519898707197698
4336,2020-08-06 05:00:00,2020-08-08 04:00:00,54.703,4.407,48,35,1.5629,0.0806,45.729,1,1,-0.9910571352113609,0.5092779633277495
4340,2020-08-12 16:00:00,2020-08-14 01:00:00,20.017,4.755,34,20,1.0008,0.2375,12.258,1,0,-1.550995566900284,-0.4622119802520661
4341,2020-08-14 06:00:00,2020-08-15 11:00:00,24.32,5.055,30,17,1.4306,0.2079,31.756,1,1,-1.4148855063464405,0.1413767485153859
4346,2020-08-18 18:00:00,2020-08-20 17:00:00,70.153,7.075,48,34,2.0633,0.1009,8.345,1,0,-0.5516479434796348,-0.6298555775546475
4362,2020-09-14 02:00:00,2020-09-15 04:00:00,36.31,6.678,27,20,1.8155,0.1839,9.358,1,0,-1.1105029985713537,-0.5447444348411955
4363,2020-09-15 06:00:00,2020-09-18 17:00:00,113.899,8.668,84,62,1.8371,0.0761,36.426,1,1,0.1731631820769307,0.168122006943291
4367,2020-09-20 20:00:00,2020-09-21 14:00:00,23.093,6.282,19,13,1.7764,0.272,7.124,1,0,-1.3616531391583044,-0.5807375496268304
4369,2020-09-23 16:00:00,2020-09-25 11:00:00,23.234,2.625,44,28,0.8298,0.113,26.262,1,0,-1.6046709174197484,-0.0803885698080806
4374,2020-10-01 07:00:00,2020-10-02 15:00:00,30.053,6.105,33,23,1.3067,0.2031,3.13,1,0,-1.2831339711589569,-0.745631382488873
4381,2020-10-06 22:00:00,2020-10-12 03:00:00,153.621,13.68,126,103,1.4915,0.0891,6.477,1,1,1.1285375521495782,-0.811594908917668
4384,2020-10-13 08:00:00,2020-10-15 22:00:00,141.027,17.837,63,47,3.0006,0.1265,45.088,1,1,1.2284307738539255,0.5036630620126694
4388,2020-10-18 12:00:00,2020-10-20 18:00:00,66.973,6.41,55,41,1.6335,0.0957,12.813,1,0,-0.6699678054794869,-0.5084005760215956
4392,2020-10-24 06:00:00,2020-10-27 03:00:00,254.724,25.438,70,55,4.6313,0.0999,26.243,1,2,3.2479854403731285,-0.0901644007690277
4397,2020-10-31 11:00:00,2020-11-01 14:00:00,213.621,38.489,28,21,10.1724,0.1802,0.513,1,2,4.680823651214537,-0.698891452417582
4401,2020-11-03 08:00:00,2020-11-05 14:00:00,40.534,6.556,55,30,1.3511,0.1617,222.113,1,3,-0.9662606858931492,5.957510696362023
4403,2020-11-06 19:00:00,2020-11-07 22:00:00,90.781,21.921,28,19,4.7779,0.2415,40.278,1,1,1.1648973608304014,0.4749432334232222
4405,2020-11-09 19:00:00,2020-11-12 14:00:00,222.779,17.483,68,59,3.7759,0.0785,97.203,1,2,2.1549713517051843,2.072395710712459
4411,2020-11-17 09:00:00,2020-11-18 16:00:00,28.105,5.018,32,15,1.8737,0.1785,19.565,1,0,-1.2734056170579957,-0.2397480433016022
4415,2020-11-22 17:00:00,2020-11-23 14:00:00,39.38,5.921,22,17,2.3165,0.1504,12.594,1,0,-1.0630275049078524,-0.4432032815083178
4418,2020-11-26 17:00:00,2020-11-28 12:00:00,61.119,13.259,44,28,2.1828,0.2169,4.005,1,0,-0.1924869956049368,-0.711611417034477
4421,2020-11-30 16:00:00,2020-12-02 02:00:00,44.383,5.61,35,21,2.1135,0.1264,15.237,1,0,-0.9884455615490796,-0.3894748803434753
4422,2020-12-02 06:00:00,2020-12-03 05:00:00,34.137,6.495,24,15,2.2758,0.1903,48.473,0,1,-1.0752712948724157,0.670492197458743
4424,2020-12-06 00:00:00,2020-12-08 05:00:00,97.593,10.414,54,41,2.3803,0.1067,12.789,0,1,0.0643671326229576,-0.4961698755386372
4425,2020-12-08 23:00:00,2020-12-10 00:00:00,45.119,8.589,26,19,2.3747,0.1904,97.593,0,3,-0.7704250457205246,2.18380962602814
4430,2020-12-17 13:00:00,2020-12-21 04:00:00,158.456,8.461,88,69,2.2965,0.0534,22.721,0,1,0.6867568656193318,-0.2743315388174439
4434,2020-12-25 22:00:00,2020-12-27 16:00:00,87.82,8.766,43,31,2.8329,0.0998,7.875,0,0,-0.1372540573549631,-0.6304770267232573
4438,2020-12-30 07:00:00,2021-01-01 07:00:00,190.867,14.724,49,40,4.7717,0.0771,8.168,0,1,1.7051680014137052,-0.6305105891332231
4440,2021-01-02 07:00:00,2021-01-03 07:00:00,25.419,8.614,25,14,1.8156,0.3389,191.02,0,3,-1.1220960849063424,5.095020002878604
4444,2021-01-07 13:00:00,2021-01-10 03:00:00,210.71,16.958,63,55,3.8311,0.0805,5.079,0,1,1.9724146205824349,-0.7543940123221162
4449,2021-01-13 15:00:00,2021-01-14 22:00:00,130.747,21.958,32,24,5.4478,0.1679,15.353,0,1,1.7187825784554405,-0.3196752157492396
4450,2021-01-15 16:00:00,2021-01-17 17:00:00,28.99,3.425,50,28,1.0354,0.1181,139.77,0,3,-1.402966262291104,3.4107112329393376
4451,2021-01-18 00:00:00,2021-01-21 02:00:00,130.949,10.127,75,61,2.1467,0.0773,28.99,0,1,0.4484335861067298,-0.0464224912287041
4460,2021-02-05 03:00:00,2021-02-05 22:00:00,25.529,5.903,20,10,2.5529,0.2312,15.915,0,0,-1.1953899792354674,-0.3137253224939766
4461,2021-02-07 06:00:00,2021-02-10 15:00:00,203.715,12.716,82,66,3.0866,0.0624,26.14,0,1,1.5535470806745586,-0.1532020372892702
4470,2021-02-20 03:00:00,2021-02-23 00:00:00,170.616,21.201,70,50,3.4123,0.1243,4.743,0,1,1.8902582454619008,-0.7447101429042726
4477,2021-03-10 20:00:00,2021-03-14 02:00:00,277.47,12.221,79,68,4.0804,0.044,8.296,0,2,2.3674841816225904,-0.7170560460306254
4484,2021-03-23 01:00:00,2021-03-23 20:00:00,43.928,6.794,20,15,2.9285,0.1547,9.102,0,0,-0.8487400571504675,-0.5395606738023483
4491,2021-04-17 19:00:00,2021-04-20 21:00:00,279.527,14.205,75,63,4.4369,0.0508,15.976,0,2,2.5867676267779154,-0.4649411294780047
4503,2021-05-09 17:00:00,2021-05-11 03:00:00,50.735,9.45,35,22,2.3061,0.1863,27.586,0,1,-0.6107618870660887,0.0144463065122806
4513,2021-05-17 11:00:00,2021-05-18 09:00:00,31.341,5.427,23,15,2.0894,0.1732,2.192,0,0,-1.2250130092940918,-0.7611890956113398
4515,2021-05-20 14:00:00,2021-05-21 07:00:00,20.23,5.036,18,13,1.5562,0.2489,31.042,0,1,-1.5238622585428478,0.1473350365855403
4525,2021-06-07 12:00:00,2021-06-10 03:00:00,33.728,3.547,64,46,0.7332,0.1052,12.917,1,0,-1.3252076603426393,-0.5223375012844261
4527,2021-06-11 06:00:00,2021-06-12 08:00:00,43.733,16.177,27,18,2.4296,0.3699,31.139,1,1,-0.2439260022208991,0.1967957229134613
4528,2021-06-12 11:00:00,2021-06-13 22:00:00,32.763,14.773,36,18,1.8202,0.4509,58.39,1,1,-0.5525046770993494,1.0343769921708634
4535,2021-06-25 08:00:00,2021-06-25 17:00:00,24.729,9.065,10,5,4.9458,0.3666,0.787,1,0,-0.6161795032902043,-0.7019006852447895
4541,2021-07-02 09:00:00,2021-07-03 18:00:00,29.485,6.257,34,24,1.2285,0.2122,8.063,1,0,-1.288557325655602,-0.5933455303243649
4543,2021-07-04 20:00:00,2021-07-06 10:00:00,42.543,5.958,39,25,1.7017,0.14,38.862,1,1,-1.0352506630608285,0.3326972556560318
4547,2021-07-09 20:00:00,2021-07-10 18:00:00,29.406,5.384,23,14,2.1004,0.1831,4.176,1,0,-1.2484588362632407,-0.6973203662680234
4548,2021-07-11 12:00:00,2021-07-13 01:00:00,50.362,8.504,38,23,2.1897,0.1689,32.549,1,1,-0.6853872457674898,0.1556642582697248
4552,2021-07-16 05:00:00,2021-07-17 07:00:00,21.116,4.267,27,15,1.4077,0.2021,15.683,1,0,-1.5295727998621866,-0.3521530464208995
4554,2021-07-18 18:00:00,2021-07-24 09:00:00,117.268,6.214,136,89,1.3176,0.053,26.134,1,1,0.2423873109113672,-0.2385472317420115
4567,2021-08-09 02:00:00,2021-08-10 16:00:00,50.057,6.91,39,27,1.854,0.138,0.0,1,0,-0.8631670142785255,-0.8627073879403497
4569,2021-08-16 14:00:00,2021-08-17 14:00:00,21.958,4.615,25,16,1.3724,0.2102,5.616,1,0,-1.5177458042760343,-0.6573729389351315
4579,2021-08-25 03:00:00,2021-08-27 06:00:00,47.683,6.556,52,34,1.4024,0.1375,29.754,1,1,-0.9156037748405748,0.0306307045244724
4585,2021-08-31 16:00:00,2021-09-02 19:00:00,27.638,5.799,52,27,1.0236,0.2098,17.935,1,0,-1.266868022495271,-0.3173805675578207
4586,2021-09-06 02:00:00,2021-09-08 03:00:00,152.754,14.797,50,43,3.5524,0.0969,0.0,1,1,1.125010372301885,-0.8797444861487771
4596,2021-09-15 16:00:00,2021-09-17 01:00:00,62.395,21.366,34,20,3.1198,0.3424,5.262,1,1,0.5309459166641207,-0.5999553837648781
4597,2021-09-18 07:00:00,2021-09-19 10:00:00,76.832,33.679,28,18,4.2684,0.4383,62.395,1,1,1.7975026389305389,1.23023937203091
4613,2021-10-03 14:00:00,2021-10-06 13:00:00,128.971,8.65,72,60,2.1495,0.0671,22.158,1,1,0.297275924083593,-0.2583371512048988
4615,2021-10-07 07:00:00,2021-10-08 14:00:00,24.229,5.506,32,24,1.0095,0.2272,83.858,1,1,-1.451797900126974,1.7441413290474692
4616,2021-10-08 16:00:00,2021-10-10 10:00:00,36.853,4.291,43,29,1.2708,0.1164,35.834,1,1,-1.2684090355013569,0.2214520065056396
4617,2021-10-11 07:00:00,2021-10-15 03:00:00,49.691,3.388,93,63,0.7887,0.0682,38.385,1,1,-0.9803471718352526,0.2092396627696736
4621,2021-10-17 06:00:00,2021-10-18 14:00:00,27.837,4.646,33,16,1.7398,0.1669,13.509,1,0,-1.3203826978676083,-0.4325147722119439
4623,2021-10-19 16:00:00,2021-10-20 09:00:00,60.032,18.051,18,13,4.6178,0.3007,46.59,1,1,0.4519317067514058,0.6933616734016743
4625,2021-10-22 14:00:00,2021-10-24 20:00:00,73.322,8.827,55,43,1.7052,0.1204,66.643,1,1,-0.4101671352215381,1.1601347357191478
4632,2021-11-03 02:00:00,2021-11-03 22:00:00,25.499,6.55,21,12,2.1249,0.2569,0.326,1,0,-1.2324595624079298,-0.7924043825263736
4633,2021-11-04 03:00:00,2021-11-04 23:00:00,32.208,6.935,21,13,2.4775,0.2153,25.633,1,0,-1.051184418737691,-0.0193699344971992
4634,2021-11-06 12:00:00,2021-11-07 13:00:00,70.739,8.845,26,21,3.3685,0.125,36.346,1,1,-0.3002824233153878,0.2865535308673965
4637,2021-11-09 11:00:00,2021-11-14 03:00:00,97.801,6.721,113,77,1.2701,0.0687,89.889,1,1,-0.0497961151696852,1.766969304582775
4639,2021-11-15 02:00:00,2021-11-16 03:00:00,44.923,5.665,26,20,2.2462,0.1261,57.029,1,1,-1.0062056512426705,0.911246039657027
4644,2021-11-25 07:00:00,2021-11-26 02:00:00,31.298,5.634,20,14,2.2356,0.18,18.179,1,0,-1.2012536482537357,-0.2611051036993376
4645,2021-11-26 04:00:00,2021-11-27 00:00:00,44.685,25.169,21,14,3.1918,0.5633,49.477,1,1,0.5096691948691,0.8444014419099843
4649,2021-12-01 07:00:00,2021-12-02 11:00:00,113.538,12.545,29,21,5.4066,0.1105,2.007,0,1,0.8021053489518276,-0.7599214587280009
4654,2021-12-10 14:00:00,2021-12-12 03:00:00,101.72,10.683,38,30,3.3907,0.105,6.764,0,1,0.217328594277939,-0.6499081096045303
4658,2021-12-15 23:00:00,2021-12-17 16:00:00,111.658,15.731,42,32,3.4893,0.1409,3.767,0,1,0.7417963147461678,-0.7281024483366945
4667,2021-12-26 15:00:00,2021-12-28 03:00:00,132.676,10.915,37,29,4.575,0.0823,19.571,0,1,0.7515344119828015,-0.2556677691629896
4677,2022-01-19 14:00:00,2022-01-21 14:00:00,144.568,20.548,49,37,3.9072,0.1421,7.991,0,1,1.5545336164567258,-0.6001559974400641
4683,2022-01-25 01:00:00,2022-01-26 23:00:00,106.5,16.232,47,37,2.8784,0.1524,10.622,0,1,0.6445466003553527,-0.5248593330223258
4689,2022-02-01 10:00:00,2022-02-02 16:00:00,28.594,4.206,31,22,1.2997,0.1471,4.099,0,0,-1.4373946941779754,-0.7300406532771901
4691,2022-02-03 20:00:00,2022-02-04 23:00:00,94.34,10.695,28,22,4.2882,0.1134,43.425,0,1,0.259314623027022,0.5066840087344908
4695,2022-02-11 16:00:00,2022-02-13 04:00:00,101.482,9.718,37,31,3.2736,0.0958,2.485,0,1,0.1126451444018155,-0.7861551196604348
4697,2022-02-20 23:00:00,2022-02-23 03:00:00,50.332,11.489,53,34,1.4804,0.2283,6.776,0,0,-0.5168471345933907,-0.645087523980072
4706,2022-03-06 00:00:00,2022-03-08 03:00:00,59.342,9.023,52,41,1.4474,0.1521,0.494,0,0,-0.6109526625731114,-0.8637664552949813
4708,2022-03-08 16:00:00,2022-03-11 02:00:00,44.264,4.401,59,42,1.0539,0.0994,60.301,0,1,-1.12305730031935,0.94492926464131
4710,2022-03-12 16:00:00,2022-03-14 03:00:00,45.577,5.036,36,25,1.8231,0.1105,30.596,0,1,-1.0643961956910182,0.0736276414284828
4717,2022-03-28 03:00:00,2022-03-29 07:00:00,20.395,4.096,29,15,1.3597,0.2008,0.0,0,0,-1.5473894261875527,-0.8389134444322766
4721,2022-04-04 14:00:00,2022-04-05 13:00:00,25.706,5.433,24,16,1.6066,0.2114,0.305,0,0,-1.3800256538824458,-0.8157379648453458
4723,2022-04-06 15:00:00,2022-04-13 16:00:00,311.942,8.589,170,144,2.1663,0.0275,35.272,0,2,2.604174037219302,-0.056238032088693
4729,2022-04-24 03:00:00,2022-04-26 11:00:00,88.119,7.545,57,45,1.9582,0.0856,1.019,0,0,-0.3066809639359264,-0.8767337467680456
4730,2022-04-26 16:00:00,2022-04-27 19:00:00,23.618,4.377,28,15,1.5745,0.1853,88.119,0,1,-1.44550499959219,1.8749004827029905
4740,2022-05-20 09:00:00,2022-05-22 12:00:00,29.357,6.41,52,27,1.0873,0.2183,18.137,0,0,-1.1936395704576857,-0.3074992227177606
4747,2022-05-30 03:00:00,2022-06-01 08:00:00,98.197,9.975,54,42,2.338,0.1016,7.484,0,1,0.0283405750681006,-0.662511811714391
4751,2022-06-10 16:00:00,2022-06-11 11:00:00,24.4,4.157,20,14,1.7429,0.1704,10.701,1,0,-1.473887834498098,-0.5006265250565468
4760,2022-06-20 20:00:00,2022-06-21 11:00:00,36.188,7.264,16,9,4.0209,0.2007,0.879,1,0,-0.7195199395398573,-0.7618412383791776
4762,2022-06-22 03:00:00,2022-06-23 10:00:00,35.693,7.618,32,18,1.9829,0.2134,37.079,1,1,-0.9882361925451106,0.313100046906722
4764,2022-06-25 03:00:00,2022-06-29 03:00:00,68.212,5.799,97,62,1.1002,0.085,35.998,1,1,-0.5399278339112137,0.1379282364474229
4765,2022-06-29 05:00:00,2022-06-30 03:00:00,20.792,7.857,23,12,1.7327,0.3779,53.47,1,1,-1.283830266650866,0.8686602095986171
4769,2022-07-03 04:00:00,2022-07-06 16:00:00,26.256,2.942,85,47,0.5586,0.1121,7.107,1,0,-1.3479235277073505,-0.7296904432516913
4772,2022-07-09 08:00:00,2022-07-13 04:00:00,48.794,6.062,93,62,0.787,0.1242,25.853,1,0,-0.8004960157621264,-0.1569052248124599
4779,2022-07-20 12:00:00,2022-07-21 10:00:00,20.871,5.372,23,17,1.2277,0.2574,19.62,1,0,-1.5274485895858811,-0.2122341962592378
4782,2022-07-24 12:00:00,2022-07-25 23:00:00,27.806,3.077,36,25,1.1122,0.1107,5.048,1,0,-1.523265594746134,-0.7204351508812723
4784,2022-07-27 14:00:00,2022-07-31 05:00:00,125.461,8.949,88,64,1.9603,0.0713,29.106,1,1,0.3518554003402053,-0.0654549439863271
4788,2022-08-03 10:00:00,2022-08-04 18:00:00,42.799,7.429,33,22,1.9454,0.1736,9.563,1,0,-0.9234405620740946,-0.5475086583151081
4790,2022-08-05 08:00:00,2022-08-08 16:00:00,63.799,6.495,81,63,1.0127,0.1018,45.876,1,1,-0.6481222408348841,0.4701122651198365
4795,2022-08-12 07:00:00,2022-08-15 18:00:00,65.422,6.141,84,55,1.1895,0.0939,21.207,1,0,-0.6076567463527276,-0.2950364833092104
4801,2022-08-20 19:00:00,2022-08-23 03:00:00,113.825,9.596,57,51,2.2319,0.0843,8.528,1,1,0.1474562424695515,-0.6454362425290381
4805,2022-08-25 22:00:00,2022-08-27 14:00:00,33.294,3.272,41,28,1.1891,0.0983,4.542,1,0,-1.405628030357838,-0.7459623337993049
4818,2022-09-08 18:00:00,2022-09-10 04:00:00,26.707,2.948,35,28,0.9538,0.1104,8.986,1,0,-1.579819816227655,-0.5995541099226726
4829,2022-09-18 16:00:00,2022-09-21 15:00:00,58.878,8.571,72,46,1.28,0.1456,1.459,1,0,-0.555312544228791,-0.8657628124258057
4834,2022-09-24 04:00:00,2022-09-26 14:00:00,40.455,5.11,59,38,1.0646,0.1263,21.873,1,0,-1.114567491445121,-0.2293897065110459
4838,2022-09-28 22:00:00,2022-09-30 05:00:00,22.159,5.476,32,17,1.3035,0.2471,6.318,1,0,-1.4328486104681577,-0.635772709176353
4841,2022-10-01 14:00:00,2022-10-03 13:00:00,58.933,11.776,48,25,2.3573,0.1998,27.117,1,0,-0.2635085413140888,-0.0105524608174678
4854,2022-10-18 07:00:00,2022-10-21 03:00:00,52.09,4.005,69,48,1.0852,0.0769,6.746,1,0,-1.0090329393521305,-0.7262406684818763
4861,2022-10-26 02:00:00,2022-10-30 03:00:00,237.308,14.169,98,85,2.7919,0.0597,14.071,1,2,2.022059397185323,-0.5573571498175974
4871,2022-11-04 22:00:00,2022-11-06 21:00:00,30.559,5.732,48,22,1.389,0.1876,10.506,1,0,-1.1910548295333907,-0.5427057144082637
4873,2022-11-07 18:00:00,2022-11-08 05:00:00,27.422,8.009,12,7,3.9174,0.2921,33.88,1,1,-0.8237687607447503,0.2835438690214353
4875,2022-11-08 21:00:00,2022-11-10 12:00:00,31.915,5.439,40,24,1.3298,0.1704,40.205,1,1,-1.253137719662695,0.3772760182067701
4878,2022-11-14 10:00:00,2022-11-15 12:00:00,61.552,10.634,27,18,3.4196,0.1728,0.11,1,0,-0.2495247173317047,-0.8119518434048745
4879,2022-11-15 19:00:00,2022-11-16 23:00:00,36.298,8.168,29,17,2.1352,0.225,61.552,1,1,-0.9312251834454766,1.0763685549907502
4880,2022-11-17 01:00:00,2022-11-21 02:00:00,155.91,8.693,98,76,2.0514,0.0558,97.85,1,3,0.703329923178717,2.0250289947880398
4881,2022-11-21 05:00:00,2022-11-22 08:00:00,20.585,4.133,28,14,1.4704,0.2008,95.994,1,3,-1.5192747182440565,2.119969760276333
4890,2022-12-02 06:00:00,2022-12-03 13:00:00,55.954,9.004,32,20,2.7977,0.1609,1.728,0,0,-0.51413660177512,-0.7809257690751839
4892,2022-12-04 15:00:00,2022-12-05 07:00:00,29.589,5.525,17,11,2.6899,0.1867,69.268,0,1,-1.1560481697114835,1.3229452445347023
4893,2022-12-07 09:00:00,2022-12-10 19:00:00,139.837,9.908,83,56,2.4971,0.0709,29.589,0,1,0.6323843493670281,-0.0400347403042793
4900,2022-12-18 00:00:00,2022-12-21 02:00:00,250.738,19.455,75,61,4.1105,0.0776,19.553,0,2,2.6711894100211047,-0.3287079092737407
4910,2022-12-28 03:00:00,2022-12-29 01:00:00,24.882,3.821,23,15,1.6588,0.1536,8.54,0,0,-1.4863071181905867,-0.5769171399976427
4914,2023-01-01 00:00:00,2023-01-05 14:00:00,115.162,8.296,111,61,1.8879,0.072,16.726,0,1,0.333751261834831,-0.4773535884054043
4915,2023-01-05 19:00:00,2023-01-06 14:00:00,42.097,9.92,20,13,3.2382,0.2356,89.248,0,1,-0.584701905567009,1.9587446619052704
4917,2023-01-08 14:00:00,2023-01-10 20:00:00,60.258,3.828,55,43,1.4013,0.0635,45.717,0,1,-0.9660413856802263,0.4904871799500773
4920,2023-01-12 14:00:00,2023-01-15 20:00:00,235.129,16.342,79,59,3.9852,0.0695,48.287,0,2,2.2850169776471105,0.5440430383965458
4921,2023-01-16 12:00:00,2023-01-22 03:00:00,264.711,31.658,136,86,3.078,0.1196,84.444,0,2,3.952039469151595,1.613347024332286
4923,2023-01-26 04:00:00,2023-01-28 15:00:00,168.382,16.672,60,49,3.4364,0.099,2.094,0,1,1.458662586209638,-0.829601179006789
4925,2023-01-29 18:00:00,2023-01-30 23:00:00,45.876,6.953,30,25,1.835,0.1516,103.38,0,3,-0.9551262215055816,2.337584677453182
